ID	text	label
swa_train_02100	Mdogo wa Marehemu Steven Kanumba Seth Bosco amefariki usiku wa kuamkia leo baada ya kuzidiwa akiwa nyumbani kwa Mama Kanum	negative
swa_train_02102	2018 ulikuwa mwaka mbaya sana kwenye maisha yangunilipitia kwenye misukosukoktk utafutaji sio mapenzi iliyoniachia alama za milele kwenye moyo wangubaada ya hapo nilibaki na funzo kubwa na Mungu akawa upande wangu Namshukuru Mungu bado napumua	negative
swa_train_02114	Nimetokea kwenye familia maskini sana na kibaya zaidi ilidharaulika sana tena kwa pande zote mbili yaani upande wa baba	negative
swa_train_02141	Tusiweke vitu tusivyo na uhakika navyo kwenye mitandao Publication of false information is a crime	negative
swa_train_02144	Mlipuko na milio ya risasi yasikika katika eneo la 14 Riverside Nairobi Kenya Milipukomiwili mikubwa ya risasi ilisikika na baadaye ufyatuaji wa risasi Maafisa wa Polisi wamefika eneo la tukio katika jumba hilo ambalo lina hoteli yakifahari na ofisi za kampuni mbalimbali	negative
swa_train_02213	Uko na maushauri ya violence tu	negative
swa_train_02220	Ile video ya Rosa Ree kajidhalilisha kwakwelihata kama haoni madhara yake sasa	negative
swa_train_02235	Hayo yanaitwa mauaji ya Sharubela	negative
swa_train_00001	So chuga si tunakutana kesho kwenye Nyamachoma festival nanenanemnajifanyaga mnakula mtungi mje kesho niwakalishe	neutral
swa_train_00004	Mgema akisifiwa tembo hulitia maji	neutral
swa_train_00008	HILO NI NENO NALO  Kujali kuna ubora zaidi kuliko kupenda na lau wenginiambia ni chague kati ya mtu anayenipenda na mtu anayenijali basi ningelimchagua mtu ambaye anayenifurahisha kwa kunijali kwake Kwani hakuna faida yoyote ile kupenda bila kujali	neutral
swa_train_00012	NAFASI YA KAZI KUTOKA VODACOM TANZANIA Bonyeza hapa kusoma zaidi	neutral
swa_train_00013	Yule wa nyuma mwishoo kabisa alievaa miwan ni Jirani ake na Babu yangu	neutral
swa_train_00016	UHURU  JUMATANO  JUNI 19  UKWELI DAIMA Linapatikana mtaani kwako sasa kwa bei ile ile ya Tsh 1000 tu wahi nakala yako 2019	neutral
swa_train_00017	Pole ndugu mteja tunaweza kupata taarifa zako pamoja na mawasiliamno yako	neutral
swa_train_00018	Ndugu uongozi si akili ya darasani ni karama Ndo sababu pamoja na akili zao bado wameshindwa	neutral
swa_train_00019	Tafadhali fahamu tutawasiliana nawe punde kwa msaada zaidiGift	neutral
swa_train_00020	Katibu Mkuu Kiongozi Balozi John Kijazi akisoma majina ya viongozi mbalimbali walioteuliwa na Rais Dkt Magufuli Ikulu Jijini DSM Leo Jumapili Januari 272019 Part 02	neutral
swa_train_00021	Pole sana kwa usumbufu uliojitokezatunaomba utufahamisha tatizo lako tukuhudumiechangamoto uliyotueleza ya call centre tunaifanyia kazi	neutral
swa_train_00022	i support youDKs wake up amp realise your potentialNjooni huku mfanye kazi na mjifunze Msisikize negativity kwe	neutral
swa_train_00023	Mashine ikanyooshwa ikakaaaa Kazi za No janja janja	neutral
swa_train_00026	unaweza kuwa mfanyabiashara lakini usiwe mjasiliamali Unawz ukaqamjasiliamlimfanyabiashara pia	neutral
swa_train_00027	TOENI DAWA KULINGANA NA MIONGOZO YA SERIKALI via	neutral
swa_train_00029	Maisha ni kama hivi kwa mtumiaji wa huduma za TTCL Fanikisha shughuli zako bila stress refusha maisha kwa tabasamu	neutral
swa_train_00030	Mtanzania halisi hashindwi chochote unachouliza anajua na yuko tayal kukupatia majibu hata kama ya uongo	neutral
swa_train_00032	Kindly Retweet My Pinned Post na Kama Una swali Uliza pale Nitakujib DM nashindwa kujibu	neutral
swa_train_00034	Hatua za Serikali  Elimu ya Awali Zaidi ya walimu 16129 kutoka shule za serikali wa madarasa ya Awali wamepatiwa mafunzo y	neutral
swa_train_00036	Kikosi cha Al Masry kimewasili asubuhi ya leo nchini kwa ajili ya mchezo wa Kombe la Shirikisho	neutral
swa_train_00037	Tafadhali rejea ujumbe tuliokutumia dmnk	neutral
swa_train_00038	Habari yako Saimon Samahani promosheni ya kushare bango na kujipatia tiketi ya kucheza Jackpot bure ilikuwa ni ya muda kwa sasa haipo Tunaomba uendelee kucheza Jackpot kwa Tsh 2000 tu kwa kila mkeka Endapo kutakuwa na promosheni nyingin	neutral
swa_train_00040	Hawajakujazia DM kweli Asiyekuwa na mpunguze	neutral
swa_train_00041	Dunia iweke tuzo za wachukiaji	neutral
swa_train_00046	He Wanawachangia Yoteeee	neutral
swa_train_00048	Afu kama shati ujue labels zinakuaga kwa ndani kwa hiyo no one knows yani Kama umevaa HampM ZARA or label ya F	neutral
swa_train_00050	This Thursday In Shaa Allah itakua zamu ya Zuwena it is	neutral
swa_train_00051	Milo mitatu tuu yenyewe kwa hesabu kali ila bado hutaki kutumia Unataka kutesa watoto wa watu	neutral
swa_train_00054	Yaani mambo yote ya maana ninayotweet humu mnasema ni ufala tu hakuna cha maana jamani hamjaona ata tweets za	neutral
swa_train_00057	Sure NBC watajiongeza kuweka POS zao kwenye viwanja ili tuweze kulipa na kadi za visamaster milangoni	neutral
swa_train_00059	Kwa nini tusipande mazao ya malisho kwa ajili ya mifugo badala ya kutegemea uoto wa asili tu Tuambie mahi	neutral
swa_train_00061	Unapata changamoto gani tafadhali	neutral
swa_train_00063	eddylwiza vifurushi vya saizi yako hivyo vinaonekana katika menyu yako	neutral
swa_train_00064	Mimi nachangia lakini sio lazima inategemea na hali yangu ya uchumi mda huoHili la kugeuza kama deni hapanasi wenyewe tunapambana na uroda kwa hela zetu	neutral
swa_train_00065	Je wajua Kuwa Twiga ndie Mnyama anaelala kwa mda mfupi kuliko wanyama wengine Twiga analala ndani ya masaa 4 na dk 30 katika masaa 24 Na analala haliyakuwa amesimama huku macho yake yakiwa wazi	neutral
swa_train_00067	Ukikuta familia zote mbili mzigo upo wala mambo sio mengi njoo sasa uswahilini uone kuna mtu atasimama anakwambia mjo	neutral
swa_train_00069	Wahudhuriaji wa tamasha la wakimsikiliza Fid Q akitoa ujumbe kuhusu mazingira ht	neutral
swa_train_00072	Waziri mkuu wa Uingereza Theresa May anakusudia kuliomba bunge la nchi yake limpe muda zaidi ili aweze kufanya mazungumzo na Umoja wa Ulaya juu ya kuubadilisha mkataba wa Brexit uliopo sasa Soma zaidi gtgt	neutral
swa_train_00075	Bwana haya mabegi ni matamu MDM unaletewa popote ulipo	neutral
swa_train_00077	Uzuri wa kutumia mkijikusanya kwa pamoja ni kwamba kila mtu anafatwa pale alipokuepo haachwi mtu tw	neutral
swa_train_00078	Kisha chuja kutoka tarehe uliyoweka bet yako hadi siku ya leo kisha bofya kwenye mkeka wako ili kupata taarifa kamili za michezo uliyobashiri EN	neutral
swa_train_00079	Ukimaliza kusema vibaya juu yangu usisahau kuniombea dua niwe mtimilifu kama wewe	neutral
swa_train_00082	Pia watoto wanatakiwa wasome shule za karibu kuepusha haya yotemtoto anasoma bunge anakaa gomz	neutral
swa_train_00083	Leo saa sita ndio mwisho tunafunga kuchukua Orders za Eid kesho tuanze maandalizi Inshaallah 0655 258 737 Mikochen	neutral
swa_train_00086	Vitambulisho vya zamani bado vinatumika sambamba na hivi vipya wakati tukiandaa utaratibu wa kuvibadilisha na kuwapatia vyenye saini punde utaratibu utakapokamilika tutawafahamisha namna ya kuvirudisha ili kuwapatia hivi vipya ila kwa sasa ba	neutral
swa_train_00087	bila malipo ya ziada ili uweze kutazama mechi hii	neutral
swa_train_00088	Si ile wiki ya mshahara imeanza sasa wale walioniahid mwisho wa mwezi sasa mnunulie mtoto wako tablet kutoka kwetu Bei	neutral
swa_train_00090	Anakujibu yuko safe na hayupo safe ili umwage ndani apate mimba hapo unamlaumu mwanaume	neutral
swa_train_00092	Kwa Mambo Kama Haya Unaweza Wacheki Magwiji Wa Hizi Kazi Hautajuta Wataifanya Gari Yako Hile Unataka Usisah	neutral
swa_train_00095	Mabati imara yanayodumu kwa muda mrefu bila kupata kutuyametengenezwa kwa aluzinc Tuna G 28 Na G 30 Gauge 32 utaipata	neutral
swa_train_00097	hakuna tatizo kwa anaesajili hata kama laini umefungiwa tafadhali fika kwenye ofisi zetu kwa msaada zaidi	neutral
swa_train_00098	Derby County Vs Stoke City Timu gani itashinda leo Kona ngapi zitapigwa Nani atakula kadi ya njano Shinda zaidi kwa kubashiri masoko hadi 6 kwenye mechi 1kupitia JENGA BET Cheza	neutral
swa_train_00101	Leo Februari 26 2018 kesi inayomkabili muigizaji imeendelea ambapo Ofisa wa Polisi	neutral
swa_train_00103	Nimekutana na muhindi wa kuchoma nikatamani ila hawauzi kipande imebidi ninunue mzima kipande nimuachie maana sina pakukipeleka	neutral
swa_train_00104	Siku moja utajishukuru kwa kutokukata tamaa	neutral
swa_train_00105	9wale ambao wamekosa namba kazi yao ni kufata mpira ukitoka 10yule mtaalam wa soka huwa hakoc namba ata cku moja Ukiikumbuka lazima utabasam	neutral
swa_train_00106	Sheria inawatambua zaidi smallscale miners ambao ni wengi kuliko artisanal miners hili tunajaribu kulipigia chapuo serikali iliangalie kwa kushirikiana na wadau Dr Josephat  Mtafiti	neutral
swa_train_00108	Njia za hovyo zilitumika kumlinda MboweMheSumaye	neutral
swa_train_00112	Achana na b mkbwa c unampiga sound mshua sshv ww ni kijana wa aina gani unalala mpk ss hv	neutral
swa_train_00113	Matukio mbali mbali ya baadhi ya wateja na wafanya kazi wa Equity bankT waliohudhuria hafla ya kuadhimisha wiki ya hudu	neutral
swa_train_00116	CHANGIA FAINI YA VIONGOZI WA CHADEMA MPESA KWENDA CRDB 1 BONYEZA 15000 2 TUMA PESA 3 KWEND	neutral
swa_train_00119	Umoja wetu ndio silaha yetu Tanzania tunaweza  changia viongozi wa	neutral
swa_train_00122	Mambo 10 muhimu ya kuzingatia kwa vijana wanaotafuta kazi au ajira 1 Soma alama za nyakati 2 Pitia matangazo mb	neutral
swa_train_00126	Hakuna mchezo utakaoachwa nyumaNaibu Waziri Shonza	neutral
swa_train_00129	Mimi na Mdogo wangu Tutakuwepo kwenye mashindano haya ya Sayansi Teknolojia na Ubunifu ambayo yanafanyika k	neutral
swa_train_00132	Wakati Serikali inasema mtoto aliyepata mimba asisome Mama Kama mimi aliwasomesha hivyo hivyo Leo wanawake tunafanya ni	neutral
swa_train_00133	UEFA Champions League jana Barcelona 31 Dortmund Slavia Praha 13 Inter Milan Lille 02 Ajax Genk 14 RB Salzburg Liverpool 11 Napoli RB Leipzig 22 Benfica	neutral
swa_train_00142	Kwa habari zaidi ingia kwenye link ya WIKI YA MAZIWA TAKWIMU ZA UZALISHAJI NA UNYWAJI WA MAZIWA NCHINI	neutral
swa_train_00144	If you have online services sidhani kama utaitaji kuwa na	neutral
swa_train_00147	SISI WATANZANIA TUNAWEZA kujenga uchumi wetu kwa kilimo na viwanda vya kuchakata mazao ya shambani Tusiuze tena mazao	neutral
swa_train_00148	blue tick inakuhusu  watakuletea fedheha hawa siku	neutral
swa_train_00149	Balozi zetu kama haziwezi ku initiate na Diaspora wanaoishi huko nje za nchi na kuhakikisha wanaiba huko na kuja kujenga	neutral
swa_train_00150	Habari tafadhali tuandikie unapitia changamoto gani kwa msaada zaidiBahati	neutral
swa_train_00151	Leo Ni Usiku Wa Mabingwa Wa Ulaya Tuweke Hela Kwenye Akaunti Zetu Tumtafute Kanjibai Hela Ipo Games 6 Odds 10 Stake	neutral
swa_train_00154	Wala usiwabeuwe watuwala usitembee katika mgongo wa ardhi kwa MaringoHakika Mwenyezi Mungu hampendi kila anae jivuna	neutral
swa_train_00159	Tukubali tu uhalisia coz wakati mwingine wateja wanakosea na wafanyakazi wanachotakiwa kufanya ni kuwashughulik	neutral
swa_train_00160	HAKUNA HAJA YA KUWA NA WASIWASI NA SERIKALI YAKO UNAYOIAMINI IPE NAFASI IFANYE KAZI WIZARA YETU HAITAWAANGUSHA	neutral
swa_train_00161	asante tunaifuatilia pole kwa usumbufu unaopata	neutral
swa_train_00162	UFAHAMU ZAIDI MTO AMAZONI NA MAAJABU YA KUANZA KWENDA KIYUME NYUME Ndani ya misitu ya Amazoni kuna	neutral
swa_train_00163	Habari yako Masoud Hongera kwa kupata tiketi ya kucheza Jackpot bure Tunakutakia kila la kheri katika ubashiri wako PA	neutral
swa_train_00164	Tumejifunza Mengi Ligi Ya Mabingwa Aussems Akiri Baada Ya Kutua Dar Bofya kusoma zaidi	neutral
swa_train_00166	Siku ya Uzinduzi wa Terminal 3 Mwalimu Nyerere International Airport	neutral
swa_train_00168	Sweta Sweta Karibu ujipatie sweta za kijanja kwa nafuu kabisa bei ya kitanzania Rahaamchikichi street Size Free si	neutral
swa_train_00169	Habari Tafadhali fahamu kuwa ofa hii ya Step Up ni endelevu hadi pale itakapotolewa taarifa tofauti kuhusiana na ofa hiiSalim	neutral
swa_train_00177	Air Tanzania inawatangazia mabadiliko ya Ratiba ya mapokezi ya kutoka US badala ya 972018 J3 mapokezi yataf	neutral
swa_train_00183	Ujumbe huo unamaanisha haukujitoa katika huduma kwenye ile simu ya kwanza hivyo fika tawini uweze kusaidiwa	neutral
swa_train_00184	Anatutishia UKAWA umoja isiokuwepo tena Si awataje ndio ajue uamuzi wake ni inconsequential kwahiyo anaona sawa kucheza	neutral
swa_train_00185	2 Third parties kama kampuni za michezo ya kubashiri zikihitaji taarifa muhimu ziwafuate viongozi inbox Hatuna formality	neutral
swa_train_00186	Niwaombe pia Watanzania tujitahidi kutumia njia nyingine za asili kupambana na corona Wizara ya Afya mlisisitize hili zai	neutral
swa_train_00188	TB namba Basi kama haujapewa tunaomba namba yako ya simu DM	neutral
swa_train_00191	Apps 10 zilizopakuliwa kwa wingi siku ya mwaka mpya Januari 1 2020 kwa watumiaji wa Android 1 WhatsApp 2	neutral
swa_train_00192	Oya wazee wa kazi na mwingine yeyote mnaweza kutupatia msaada juu ya speculation pale DSE Bina	neutral
swa_train_00194	Mimi nilikuwa kipenz cha mabinti toka udogonindo maana hawajawahi kunitia uchizi nishazoea nipo na Coco wangu sahivi	neutral
swa_train_00197	Sema roman wanapenda raha sanakuna sistakavaa na zile nguo zao tuko nae hapa airport kaagiza ki light chake na anakunywa bila hata wasi	neutral
swa_train_00200	Tunapenda kukufahamisha kwamba huduma zetu hazibagui aina ya watu na wala hatuna chama kama ibara zetu za utendaji zinavyotuelekezaAhsante kwa kuwasilina nasi uwe na wakati mwemank	neutral
swa_train_00204	Usiwachanganye watu ambao wako karibu na wewe kila wakati kwa watu ambao watakuwa karibu nawe kila wakati	neutral
swa_train_00205	MWANAMKE tafadhali usiruhusu mwaka upite bila kupata vipimo hivi vipimo vya saratani ya shingo ya uzazi vipimo vya	neutral
swa_train_00207	Huko Makao Makuu Dodoma NBS Mtakwimu Mkuu wa Zanzibar   wamezindua chapisho muhimu kuhusu takwimu	neutral
swa_train_00209	Kila hatua ni muhimu kwa  Leo kwa mfano Tembea kwa miguu Panda basi Endesha baiskeli Usitumi	neutral
swa_train_00210	Mtag jamaa yako ambaye unajua michongo ya kutumia Condoms sio yake mwambie litakupata jambo	neutral
swa_train_00211	Traveler habari Tunapenda kukufahamisha bado unaweza kufurahia ofa mbalimbali ya vifurushi kwa kupitia saizi yako na ukaweza kupata vifurushi kulingana na matumizi yako bonyeza 14700 au 14800 kuweza kujiunganisha	neutral
swa_train_00216	ZINGATIA HAYA WAKATI WA UJAUZITO BAADA YA KUTAPIKA 1Mara baada ya kutapika sukutua kinywa chako kwa maji safi ili	neutral
swa_train_00225	lunyilija njigaba awali kabla ya maboresho haya ulikua unapendelea kutumia vifurushi gani na kwa sh ngapi	neutral
swa_train_00228	Vijana wamejibana wapate mtaji wa biashara Mnawaita machinga ingawa si wote kutoka Mtwara Mbaya kuliko zote mnavyovun	neutral
swa_train_00229	Dunia haina huruma Huyu mkata mauno ameondoka bila kumjua ni nani	neutral
swa_train_00233	Pole kwa tatizo na usumbufu uliojitokeza tafadhali tutumie taarifa za akaunti yako kwenye kisanduku chetu cha ujumbe kwa msaada zaidi gtBM	neutral
swa_train_00234	Unatumia Premier Bet Kuweka Mikeka Yako Ungependa Kupata Maoni au Mawazo Kabla Ya Kupandisha Mkeka Njoo Kwenye Gr	neutral
swa_train_00237	MKANDARASI MHANDISI MAJI WILAYA WASUKUMIWA NDANI ARUSHA Naibu Waziri wa Maji jumaaaweso aagiza kukamatwa kwao Asema ubabaisha wa watendaji kwenye miradi ya maji sasa umefika mwisho	neutral
swa_train_00238	Waziri wa Maji Prof Makame Mbarawa amesema haoni umuhimu wa maadhimisho ya wiki ya maji ilhali wananchi wanalalamikia ukosefu wa maji hivyo kutaka malengo ya kumpatia kila mwananchi maji safi na salama yatimie Soma zaidi gtgt	neutral
swa_train_00239	Habari Ndugu Black Pole sana kwa changamoto hiyo ondoa shaka tutakuhudumia tafadhali tutumie namba yako kwa upande wa inbox yetu ili tuweze kuangalia kwa upande wetu AB	neutral
swa_train_00242	Nina mpango wa kushare skills za Drone kwa wanadada ambao watakua na utayari plus Passion ili tuwe hata na mapilot wa kike	neutral
swa_train_00243	Mwisho wa Michongo Kibao Wowzi Inaileta Kama Una App nenda Kacheki Invitations Kuna Mchongo wa Netflix FB na wa Wowzi Tw	neutral
swa_train_00245	Nakumbuka mama alisema muwatafutie wamachinga utaratibu mzuri kama alichokifanya Msando moro na sio muwavunjie vibanda vyaohalafu warudishieni hela zao za vitambulishomaana kazi ya kitambulisho ilikuwa wasiguswe	neutral
swa_train_00247	Kama sehemu ya Mradi wa Miss International Albinism Awareness DayIAAD 202122 A change in the skin tone never chang	neutral
swa_train_00251	Mambo 10 muhimu sana usiyopaswa kuyafanya kwenye Akaunti za Biashara humu mitandaoni Tuungane siku ya kesho saa 430 A	neutral
swa_train_00256	Nilijaribu mara ya kwanza wakanambia sitaweza Nikajaribu mara ya pili wengi wakasema nacheza Mara ya tatu marafiki wakanize	neutral
swa_train_00257	Jumamosi Ukiumiza Kichwa Sana Unapoteza Ya Kwangu Miwili Tu Normal Mechi 6 Odds 12 Stake 10000 Goals Mechi 6 Od	neutral
swa_train_00258	ngoma bora ya mwakahutaki jinyonge	neutral
swa_train_00259	bendera ikipepea inapokea maneno mujarabu	neutral
swa_train_00260	Ukweli ni kwamba hakuna tajiri aliyeajiriwa	neutral
swa_train_00261	Nipashe Ijumaa Februari 7 2020	neutral
swa_train_00264	Kumbuka miti hubadilisha majani yake wala sio mizizi yake	neutral
swa_train_00265	Mimi suala la kuamini wanafeli kisa lugha ndo silitakikama shida ni lugha basi tuinvest kwenye iyo lugha ili wa faulu gharama za kutafuta walimu wazuri wa kiingereza ni ndogo kuliko kubadili masomo yote kwa kiswahili	neutral
swa_train_00266	Samahani kwa usumbufu tunaomba Mawasiliano na sehemu husika inayokosa huduma ya umeme	neutral
swa_train_00267	Ushauri Rudi tena kasikilize vizuri speach ya gwajima na utujibu vizuri kulingana na hii video ya joe Biden http	neutral
swa_train_00268	Tovuti ya ipo wazi kupokea usajili wa Asasi za kiraia Sekta binafsi na sekta ya Umma kushiriki	neutral
swa_train_00269	Ndio maana wanamshtaki ZPC Mambosasa na tunawaunga mkono Kwa sababu ZPC hana Himaya bila ya RPC Mambosasa	neutral
swa_train_00273	Gaddafi alipiga marufuku biashara ya pombe na lugha ya kiingereza kutumika nchini kwakePia akafunga kumbi za starehe na	neutral
swa_train_00274	Tafadhali fika ofisini ukiwa na mtu aliyesajili mara ya kwanza na vitambulisho vyake kwa msaada zaidiJ	neutral
swa_train_00275	Waziri wa Afya amesema kuwa Serikali imebainisha maeneo hatarishi zaidi ya maambukizi ya ugonjwa wa homa k	neutral
swa_train_00276	Kuna uchechemua moyo wa mchambuzi hali inayomfanya aendelee kuvutika moja kwa moja inclined directly kwenye kuzifanyia kazi kuchunguza yaliyobainishwa ndani yake na kupata mazingatio yake	neutral
swa_train_00278	Habari tunaomba namba yako DM kwa msaada zaidiKA	neutral
swa_train_00279	We mwenyewe unapambana usisimame kwenye daladala halafu kuna mmiliki wa shule anamsimamisha mwanao kwenye school bus	neutral
